id	title	description	link	image_link	availability	price	condition	brand	mpn	identifier_exists	google_product_category	product_type	shipping	shipping_label
WBS-63022W	Workbenches — Professional Workbench — Hanging Cabinet WBS-63022W — Wood top(W), W1800xD750xH800mm	Workbenches — Professional Workbench — Hanging Cabinet WBS-63022W — Wood top(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Load capacity: 45kg. Material: Wood top (W). Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbs-63022/wbs-63022w/	https://www.storagesystem.com.my/feed-img/asset3__WBS-63022W.jpg	in_stock	2277.45 MYR	new	Tanko	WBS-63022W	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBS-63022W2	Workbenches — Professional Workbench — Hanging Cabinet WBS-63022W2 — Wood top(W), W1800xD750xH800mm	Workbenches — Professional Workbench — Hanging Cabinet WBS-63022W2 — Wood top(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbs-63022/wbs-63022w2/	https://www.storagesystem.com.my/feed-img/asset3__WBS-63022W2.jpg	in_stock	2831.75 MYR	new	Tanko	WBS-63022W2	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBS-63022W3	Workbenches — Professional Workbench — Hanging Cabinet WBS-63022W3 — Wood top(W), W1800xD750xH800mm	Workbenches — Professional Workbench — Hanging Cabinet WBS-63022W3 — Wood top(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbs-63022/wbs-63022w3/	https://www.storagesystem.com.my/feed-img/asset3__WBS-63022W3.jpg	in_stock	3072.75 MYR	new	Tanko	WBS-63022W3	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBS-63022W4A	Workbenches — Professional Workbench — Hanging Cabinet WBS-63022W4A — Wood top(W), W1800xD750xH800mm	Workbenches — Professional Workbench — Hanging Cabinet WBS-63022W4A — Wood top(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbs-63022/wbs-63022w4a/	https://www.storagesystem.com.my/feed-img/asset3__WBS-63022W4A.jpg	in_stock	3050 MYR	new	Tanko	WBS-63022W4A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBS-63022W5A	Workbenches — Professional Workbench — Hanging Cabinet WBS-63022W5A — Wood top(W), W1800xD750xH800mm	Workbenches — Professional Workbench — Hanging Cabinet WBS-63022W5A — Wood top(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbs-63022/wbs-63022w5a/	https://www.storagesystem.com.my/feed-img/asset3__WBS-63022W5A.jpg	in_stock	3288 MYR	new	Tanko	WBS-63022W5A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBS-63022W6A	Workbenches — Professional Workbench — Hanging Cabinet WBS-63022W6A — Wood top(W), W1800xD750xH800mm	Workbenches — Professional Workbench — Hanging Cabinet WBS-63022W6A — Wood top(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbs-63022/wbs-63022w6a/	https://www.storagesystem.com.my/feed-img/asset3__WBS-63022W6A.jpg	in_stock	3553 MYR	new	Tanko	WBS-63022W6A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBS-63022W7A	Workbenches — Professional Workbench — Hanging Cabinet WBS-63022W7A — Wood top(W), W1800xD750xH800mm	Workbenches — Professional Workbench — Hanging Cabinet WBS-63022W7A — Wood top(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbs-63022/wbs-63022w7a/	https://www.storagesystem.com.my/feed-img/asset3__WBS-63022W7A.jpg	in_stock	3929 MYR	new	Tanko	WBS-63022W7A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-5203F	Workbenches — Professional Workbench — Drawers WBT-5203F — Laminate top(F), W1500xD750xH1400mm	Workbenches — Professional Workbench — Drawers WBT-5203F — Laminate top(F), W1500xD750xH1400mm. Dimensions: W1500xD750xH1400mm. Load capacity: 50kg / drawer. Material: Laminate top (F). Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-5203/wbt-5203f/	https://www.storagesystem.com.my/feed-img/asset3__WBT-5203F.jpg	in_stock	2241.30 MYR	new	Tanko	WBT-5203F	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-5203F2	Workbenches — Professional Workbench — Drawers WBT-5203F2 — Laminate top(F), W1500xD750xH1400mm	Workbenches — Professional Workbench — Drawers WBT-5203F2 — Laminate top(F), W1500xD750xH1400mm. Dimensions: W1500xD750xH1400mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-5203/wbt-5203f2/	https://www.storagesystem.com.my/feed-img/asset3__WBT-5203F2.jpg	in_stock	2735.35 MYR	new	Tanko	WBT-5203F2	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-5203F3	Workbenches — Professional Workbench — Drawers WBT-5203F3 — Laminate top(F), W1500xD750xH1400mm	Workbenches — Professional Workbench — Drawers WBT-5203F3 — Laminate top(F), W1500xD750xH1400mm. Dimensions: W1500xD750xH1400mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-5203/wbt-5203f3/	https://www.storagesystem.com.my/feed-img/asset3__WBT-5203F3.jpg	in_stock	2952.25 MYR	new	Tanko	WBT-5203F3	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-5203F4A	Workbenches — Professional Workbench — Drawers WBT-5203F4A — Laminate top(F), W1500xD750xH1400mm	Workbenches — Professional Workbench — Drawers WBT-5203F4A — Laminate top(F), W1500xD750xH1400mm. Dimensions: W1500xD750xH1400mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-5203/wbt-5203f4a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-5203F4A.jpg	in_stock	2956 MYR	new	Tanko	WBT-5203F4A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-5203F5A	Workbenches — Professional Workbench — Drawers WBT-5203F5A — Laminate top(F), W1500xD750xH1400mm	Workbenches — Professional Workbench — Drawers WBT-5203F5A — Laminate top(F), W1500xD750xH1400mm. Dimensions: W1500xD750xH1400mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-5203/wbt-5203f5a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-5203F5A.jpg	in_stock	3165 MYR	new	Tanko	WBT-5203F5A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-5203F6A	Workbenches — Professional Workbench — Drawers WBT-5203F6A — Laminate top(F), W1500xD750xH1400mm	Workbenches — Professional Workbench — Drawers WBT-5203F6A — Laminate top(F), W1500xD750xH1400mm. Dimensions: W1500xD750xH1400mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-5203/wbt-5203f6a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-5203F6A.jpg	in_stock	3430 MYR	new	Tanko	WBT-5203F6A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-5203N	Workbenches — Professional Workbench — Drawers WBT-5203N — Rubber top(N), W1500xD750xH1400mm	Workbenches — Professional Workbench — Drawers WBT-5203N — Rubber top(N), W1500xD750xH1400mm. Dimensions: W1500xD750xH1400mm. Load capacity: 50kg / drawer; 600kg whole frame. Material: Rubber top (N). Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-5203/wbt-5203n/	https://www.storagesystem.com.my/feed-img/asset3__WBT-5203N.jpg	in_stock	2783.55 MYR	new	Tanko	WBT-5203N	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-5203N2	Workbenches — Professional Workbench — Drawers WBT-5203N2 — Rubber top(N), W1500xD750xH1400mm	Workbenches — Professional Workbench — Drawers WBT-5203N2 — Rubber top(N), W1500xD750xH1400mm. Dimensions: W1500xD750xH1400mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-5203/wbt-5203n2/	https://www.storagesystem.com.my/feed-img/asset3__WBT-5203N2.jpg	in_stock	3265.55 MYR	new	Tanko	WBT-5203N2	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-5203N3	Workbenches — Professional Workbench — Drawers WBT-5203N3 — Rubber top(N), W1500xD750xH1400mm	Workbenches — Professional Workbench — Drawers WBT-5203N3 — Rubber top(N), W1500xD750xH1400mm. Dimensions: W1500xD750xH1400mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-5203/wbt-5203n3/	https://www.storagesystem.com.my/feed-img/asset3__WBT-5203N3.jpg	in_stock	3470.40 MYR	new	Tanko	WBT-5203N3	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-5203N4A	Workbenches — Professional Workbench — Drawers WBT-5203N4A — Rubber top(N), W1500xD750xH1400mm	Workbenches — Professional Workbench — Drawers WBT-5203N4A — Rubber top(N), W1500xD750xH1400mm. Dimensions: W1500xD750xH1400mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-5203/wbt-5203n4a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-5203N4A.jpg	in_stock	3485 MYR	new	Tanko	WBT-5203N4A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-5203N5A	Workbenches — Professional Workbench — Drawers WBT-5203N5A — Rubber top(N), W1500xD750xH1400mm	Workbenches — Professional Workbench — Drawers WBT-5203N5A — Rubber top(N), W1500xD750xH1400mm. Dimensions: W1500xD750xH1400mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-5203/wbt-5203n5a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-5203N5A.jpg	in_stock	3693 MYR	new	Tanko	WBT-5203N5A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-5203N6A	Workbenches — Professional Workbench — Drawers WBT-5203N6A — Rubber top(N), W1500xD750xH1400mm	Workbenches — Professional Workbench — Drawers WBT-5203N6A — Rubber top(N), W1500xD750xH1400mm. Dimensions: W1500xD750xH1400mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-5203/wbt-5203n6a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-5203N6A.jpg	in_stock	3958 MYR	new	Tanko	WBT-5203N6A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-5203W	Workbenches — Professional Workbench — Drawers WBT-5203W — Wood top(W), W1500xD750xH1400mm	Workbenches — Professional Workbench — Drawers WBT-5203W — Wood top(W), W1500xD750xH1400mm. Dimensions: W1500xD750xH1400mm. Load capacity: 50kg / drawer. Material: Wood top (W). Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-5203/wbt-5203w/	https://www.storagesystem.com.my/feed-img/asset3__WBT-5203W.jpg	in_stock	2434.10 MYR	new	Tanko	WBT-5203W	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-5203W2	Workbenches — Professional Workbench — Drawers WBT-5203W2 — Wood top(W), W1500xD750xH1400mm	Workbenches — Professional Workbench — Drawers WBT-5203W2 — Wood top(W), W1500xD750xH1400mm. Dimensions: W1500xD750xH1400mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-5203/wbt-5203w2/	https://www.storagesystem.com.my/feed-img/asset3__WBT-5203W2.jpg	in_stock	2928.15 MYR	new	Tanko	WBT-5203W2	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-5203W3	Workbenches — Professional Workbench — Drawers WBT-5203W3 — Wood top(W), W1500xD750xH1400mm	Workbenches — Professional Workbench — Drawers WBT-5203W3 — Wood top(W), W1500xD750xH1400mm. Dimensions: W1500xD750xH1400mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-5203/wbt-5203w3/	https://www.storagesystem.com.my/feed-img/asset3__WBT-5203W3.jpg	in_stock	3133.00 MYR	new	Tanko	WBT-5203W3	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-5203W4A	Workbenches — Professional Workbench — Drawers WBT-5203W4A — Wood top(W), W1500xD750xH1400mm	Workbenches — Professional Workbench — Drawers WBT-5203W4A — Wood top(W), W1500xD750xH1400mm. Dimensions: W1500xD750xH1400mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-5203/wbt-5203w4a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-5203W4A.jpg	in_stock	3148 MYR	new	Tanko	WBT-5203W4A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-5203W5A	Workbenches — Professional Workbench — Drawers WBT-5203W5A — Wood top(W), W1500xD750xH1400mm	Workbenches — Professional Workbench — Drawers WBT-5203W5A — Wood top(W), W1500xD750xH1400mm. Dimensions: W1500xD750xH1400mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-5203/wbt-5203w5a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-5203W5A.jpg	in_stock	3357 MYR	new	Tanko	WBT-5203W5A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-5203W6A	Workbenches — Professional Workbench — Drawers WBT-5203W6A — Wood top(W), W1500xD750xH1400mm	Workbenches — Professional Workbench — Drawers WBT-5203W6A — Wood top(W), W1500xD750xH1400mm. Dimensions: W1500xD750xH1400mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-5203/wbt-5203w6a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-5203W6A.jpg	in_stock	3621 MYR	new	Tanko	WBT-5203W6A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-6203F	Workbenches — Professional Workbench — Drawers WBT-6203F — Laminate top(F), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203F — Laminate top(F), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Load capacity: 50kg / drawer. Material: Laminate top (F). Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203f/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203F.jpg	in_stock	2482.30 MYR	new	Tanko	WBT-6203F	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-6203F2	Workbenches — Professional Workbench — Drawers WBT-6203F2 — Laminate top(F), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203F2 — Laminate top(F), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203f2/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203F2.jpg	in_stock	3036.60 MYR	new	Tanko	WBT-6203F2	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-6203F3	Workbenches — Professional Workbench — Drawers WBT-6203F3 — Laminate top(F), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203F3 — Laminate top(F), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203f3/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203F3.jpg	in_stock	3277.60 MYR	new	Tanko	WBT-6203F3	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-6203F4A	Workbenches — Professional Workbench — Drawers WBT-6203F4A — Laminate top(F), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203F4A — Laminate top(F), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203f4a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203F4A.jpg	in_stock	3255 MYR	new	Tanko	WBT-6203F4A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-6203F5A	Workbenches — Professional Workbench — Drawers WBT-6203F5A — Laminate top(F), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203F5A — Laminate top(F), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203f5a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203F5A.jpg	in_stock	3494 MYR	new	Tanko	WBT-6203F5A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-6203F6A	Workbenches — Professional Workbench — Drawers WBT-6203F6A — Laminate top(F), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203F6A — Laminate top(F), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203f6a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203F6A.jpg	in_stock	3758 MYR	new	Tanko	WBT-6203F6A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-6203F7A	Workbenches — Professional Workbench — Drawers WBT-6203F7A — Laminate top(F), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203F7A — Laminate top(F), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203f7a/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203F7A.jpg	in_stock	4135 MYR	new	Tanko	WBT-6203F7A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WBT-6203N	Workbenches — Professional Workbench — Drawers WBT-6203N — Rubber top(N), W1800xD750xH800mm	Workbenches — Professional Workbench — Drawers WBT-6203N — Rubber top(N), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Load capacity: 50kg / drawer. Material: Rubber top (N). Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wbt-6203/wbt-6203n/	https://www.storagesystem.com.my/feed-img/asset3__WBT-6203N.jpg	in_stock	3108.90 MYR	new	Tanko	WBT-6203N	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
