sku_id,model_no,family,slug,url,combo,dimensions,material,load_capacity,image_count,first_image,local_image
WB-57F3 + EGA-7041,WB-57F3 + EGA-7041,Professional Workbench,wb57-ega,https://www.tanko.com.tw/en/products-detail/wb57-ega/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Perforated board+Shelf""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_4JiQiqwMsL.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-57F3 + EGA-7041.png
WB-57F4A + EGA-7041,WB-57F4A + EGA-7041,Professional Workbench,wb57-ega,https://www.tanko.com.tw/en/products-detail/wb57-ega/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Perforated board+Socket""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_vTeHLEvTI3.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-57F4A + EGA-7041.png
WB-57F5A + EGA-7041,WB-57F5A + EGA-7041,Professional Workbench,wb57-ega,https://www.tanko.com.tw/en/products-detail/wb57-ega/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Perforated board+Shelf+Socket""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_iV1wpJJ2EK.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-57F5A + EGA-7041.png
WB-57F6A + EGA-7041,WB-57F6A + EGA-7041,Professional Workbench,wb57-ega,https://www.tanko.com.tw/en/products-detail/wb57-ega/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Perforated board+Shelf+Socket+Light""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_ZeQ1MGwSG8.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-57F6A + EGA-7041.png
WB-57W + EGA-7041,WB-57W + EGA-7041,Professional Workbench,wb57-ega,https://www.tanko.com.tw/en/products-detail/wb57-ega/,"{""Top"": ""Wood top(W)"", ""Panel set"": ""None""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_z1txHm3ICn.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-57W + EGA-7041.png
WB-57W2 + EGA-7041,WB-57W2 + EGA-7041,Professional Workbench,wb57-ega,https://www.tanko.com.tw/en/products-detail/wb57-ega/,"{""Top"": ""Wood top(W)"", ""Panel set"": ""Perforated board""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_HAhLl5MFSq.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-57W2 + EGA-7041.png
WB-57W3 + EGA-7041,WB-57W3 + EGA-7041,Professional Workbench,wb57-ega,https://www.tanko.com.tw/en/products-detail/wb57-ega/,"{""Top"": ""Wood top(W)"", ""Panel set"": ""Perforated board+Shelf""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_bqFrEs9a5g.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-57W3 + EGA-7041.png
WB-57W4A + EGA-7041,WB-57W4A + EGA-7041,Professional Workbench,wb57-ega,https://www.tanko.com.tw/en/products-detail/wb57-ega/,"{""Top"": ""Wood top(W)"", ""Panel set"": ""Perforated board+Socket""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_bmOJta4Viv.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-57W4A + EGA-7041.png
WB-57W5A + EGA-7041,WB-57W5A + EGA-7041,Professional Workbench,wb57-ega,https://www.tanko.com.tw/en/products-detail/wb57-ega/,"{""Top"": ""Wood top(W)"", ""Panel set"": ""Perforated board+Shelf+Socket""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_iQLV1mF61z.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-57W5A + EGA-7041.png
WB-57W6A + EGA-7041,WB-57W6A + EGA-7041,Professional Workbench,wb57-ega,https://www.tanko.com.tw/en/products-detail/wb57-ega/,"{""Top"": ""Wood top(W)"", ""Panel set"": ""Perforated board+Shelf+Socket+Light""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_utt5j75YyU.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-57W6A + EGA-7041.png
WB-67N + EGA-7041,WB-67N + EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Rubber top(N)"", ""Panel set"": ""None""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_HtCNvhYVY0.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67N + EGA-7041.png
WB-67N2 + EGA-7041,WB-67N2 + EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Rubber top(N)"", ""Panel set"": ""Perforated board""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_QOaJhbTOR9.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67N2 + EGA-7041.png
WB-67N3 + EGA-7041,WB-67N3 + EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Rubber top(N)"", ""Panel set"": ""Perforated board+Shelf""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_f3jE0diyx8.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67N3 + EGA-7041.png
WB-67N4A + EGA-7041,WB-67N4A + EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Rubber top(N)"", ""Panel set"": ""Perforated board+Socket""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_EdwUiim8Ab.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67N4A + EGA-7041.png
WB-67N5A + EGA-7041,WB-67N5A + EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Rubber top(N)"", ""Panel set"": ""Perforated board+Shelf+Socket""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_aFGSbEsOsQ.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67N5A + EGA-7041.png
WB-67N6A + EGA-7041,WB-67N6A + EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Rubber top(N)"", ""Panel set"": ""Perforated board+Shelf+Socket+Light""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_ASn8aD3Sar.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67N6A + EGA-7041.png
WB-67N7A + EGA-7041,WB-67N7A + EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Rubber top(N)"", ""Panel set"": ""Parts cabinet+Socket+Light""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_GmdRKhjdmo.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67N7A + EGA-7041.png
WB-67F + EGA-7041,WB-67F + EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""None""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_LEMcGmxSqL.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67F + EGA-7041.png
WB-67F2 + EGA-7041,WB-67F2 + EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Perforated board""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_jnXOsmaVcK.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67F2 + EGA-7041.png
WB-67F3 + EGA-7041,WB-67F3 + EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Perforated board+Shelf""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_zEtdo8R2X0.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67F3 + EGA-7041.png
WB-67F4A + EGA-7041,WB-67F4A + EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Perforated board+Socket""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_hHiQZC7mlB.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67F4A + EGA-7041.png
WB-67F5A + EGA-7041,WB-67F5A + EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Perforated board+Shelf+Socket""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_209qxt3XfM.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67F5A + EGA-7041.png
WB-67F6A + EGA-7041,WB-67F6A + EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Perforated board+Shelf+Socket+Light""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_5AEBVPgDRb.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67F6A + EGA-7041.png
WB-67F7A + EGA-7041,WB-67F7A + EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Parts cabinet+Socket+Light""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_uAbClQYOiv.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67F7A + EGA-7041.png
WB-67W+EGA-7041,WB-67W+EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Wood top(W)"", ""Panel set"": ""None""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_gfOWeOwFNk.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67W+EGA-7041.png
WB-67W2 + EGA-7041,WB-67W2 + EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Wood top(W)"", ""Panel set"": ""Perforated board""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_KjYoqTAyiD.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67W2 + EGA-7041.png
WB-67W3 + EGA-7041,WB-67W3 + EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Wood top(W)"", ""Panel set"": ""Perforated board+Shelf""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_NDA9IUGX0b.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67W3 + EGA-7041.png
WB-67W4A + EGA-7041,WB-67W4A + EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Wood top(W)"", ""Panel set"": ""Perforated board+Socket""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_dPgrgogh5E.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67W4A + EGA-7041.png
WB-67W5A + EGA-7041,WB-67W5A + EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Wood top(W)"", ""Panel set"": ""Perforated board+Shelf+Socket""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_maGulIKOsJ.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67W5A + EGA-7041.png
WB-67W6A + EGA-7041,WB-67W6A + EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Wood top(W)"", ""Panel set"": ""Perforated board+Shelf+Socket+Light""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_tA9jOoNps6.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67W6A + EGA-7041.png
WB-67W7A + EGA-7041,WB-67W7A + EGA-7041,Professional Workbench,wb67-ega,https://www.tanko.com.tw/en/products-detail/wb67-ega/,"{""Top"": ""Wood top(W)"", ""Panel set"": ""Parts cabinet+Socket+Light""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_24C07_DGl4paBLvA.png,C:\Users\User\OneDrive\tanko seo\assets\product\WB-67W7A + EGA-7041.png
WBS-53022N,WBS-53022N,Professional Workbench,wbs-53022,https://www.tanko.com.tw/en/products-detail/wbs-53022/,"{""Top"": ""Rubber top(N)"", ""Panel set"": ""None""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H19_GPa7AJGk4B.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-53022N.png
WBS-53022N2,WBS-53022N2,Professional Workbench,wbs-53022,https://www.tanko.com.tw/en/products-detail/wbs-53022/,"{""Top"": ""Rubber top(N)"", ""Panel set"": ""Perforated board""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H19_h5IdAVHNHb.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-53022N2.png
WBS-53022N3,WBS-53022N3,Professional Workbench,wbs-53022,https://www.tanko.com.tw/en/products-detail/wbs-53022/,"{""Top"": ""Rubber top(N)"", ""Panel set"": ""Perforated board+Shelf""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H19_yHNQ42mKDl.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-53022N3.png
WBS-53022N4A,WBS-53022N4A,Professional Workbench,wbs-53022,https://www.tanko.com.tw/en/products-detail/wbs-53022/,"{""Top"": ""Rubber top(N)"", ""Panel set"": ""Perforated board+Socket""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H19_dO1P6tjXJ8.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-53022N4A.png
WBS-53022N5A,WBS-53022N5A,Professional Workbench,wbs-53022,https://www.tanko.com.tw/en/products-detail/wbs-53022/,"{""Top"": ""Rubber top(N)"", ""Panel set"": ""Perforated board+Shelf+Socket""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H19_H9cuA2VXfz.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-53022N5A.png
WBS-53022N6A,WBS-53022N6A,Professional Workbench,wbs-53022,https://www.tanko.com.tw/en/products-detail/wbs-53022/,"{""Top"": ""Rubber top(N)"", ""Panel set"": ""Perforated board+Shelf+Socket+Light""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H19_bCgVecphGZ.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-53022N6A.png
WBS-53022F,WBS-53022F,Professional Workbench,wbs-53022,https://www.tanko.com.tw/en/products-detail/wbs-53022/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""None""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H19_hgxszjKJxA.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-53022F.png
WBS-53022F2,WBS-53022F2,Professional Workbench,wbs-53022,https://www.tanko.com.tw/en/products-detail/wbs-53022/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Perforated board""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H19_91ej9H3QBp.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-53022F2.png
WBS-53022F3,WBS-53022F3,Professional Workbench,wbs-53022,https://www.tanko.com.tw/en/products-detail/wbs-53022/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Perforated board+Shelf""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H19_vaPHzHwZn7.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-53022F3.png
WBS-53022F4A,WBS-53022F4A,Professional Workbench,wbs-53022,https://www.tanko.com.tw/en/products-detail/wbs-53022/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Perforated board+Socket""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H19_Ju3S5T8CUg.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-53022F4A.png
WBS-53022F5A,WBS-53022F5A,Professional Workbench,wbs-53022,https://www.tanko.com.tw/en/products-detail/wbs-53022/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Perforated board+Shelf+Socket""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H19_hL0fU6zxnw.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-53022F5A.png
WBS-53022F6A,WBS-53022F6A,Professional Workbench,wbs-53022,https://www.tanko.com.tw/en/products-detail/wbs-53022/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Perforated board+Shelf+Socket+Light""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H19_4sxROLXBAJ.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-53022F6A.png
WBS-53022W,WBS-53022W,Professional Workbench,wbs-53022,https://www.tanko.com.tw/en/products-detail/wbs-53022/,"{""Top"": ""Wood top(W)"", ""Panel set"": ""None""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H19_Qno51RnXGW.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-53022W.png
WBS-53022W2,WBS-53022W2,Professional Workbench,wbs-53022,https://www.tanko.com.tw/en/products-detail/wbs-53022/,"{""Top"": ""Wood top(W)"", ""Panel set"": ""Perforated board""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H19_mCIwb117VJ.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-53022W2.png
WBS-53022W3,WBS-53022W3,Professional Workbench,wbs-53022,https://www.tanko.com.tw/en/products-detail/wbs-53022/,"{""Top"": ""Wood top(W)"", ""Panel set"": ""Perforated board+Shelf""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H19_lrNOdQtvsO.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-53022W3.png
WBS-53022W4A,WBS-53022W4A,Professional Workbench,wbs-53022,https://www.tanko.com.tw/en/products-detail/wbs-53022/,"{""Top"": ""Wood top(W)"", ""Panel set"": ""Perforated board+Socket""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H19_PAs7XJYx8t.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-53022W4A.png
WBS-53022W5A,WBS-53022W5A,Professional Workbench,wbs-53022,https://www.tanko.com.tw/en/products-detail/wbs-53022/,"{""Top"": ""Wood top(W)"", ""Panel set"": ""Perforated board+Shelf+Socket""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H19_zLzFQ5bBQc.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-53022W5A.png
WBS-53022W6A,WBS-53022W6A,Professional Workbench,wbs-53022,https://www.tanko.com.tw/en/products-detail/wbs-53022/,"{""Top"": ""Wood top(W)"", ""Panel set"": ""Perforated board+Shelf+Socket+Light""}",W1500xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H19_FDKZCTegKb.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-53022W6A.png
WBS-63022N,WBS-63022N,Professional Workbench,wbs-63022,https://www.tanko.com.tw/en/products-detail/wbs-63022/,"{""Top"": ""Rubber top(N)"", ""Panel set"": ""None""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H20_rDbgeQJ16O.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-63022N.png
WBS-63022N2,WBS-63022N2,Professional Workbench,wbs-63022,https://www.tanko.com.tw/en/products-detail/wbs-63022/,"{""Top"": ""Rubber top(N)"", ""Panel set"": ""Perforated board""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H20_ckNfj33K6V.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-63022N2.png
WBS-63022N3,WBS-63022N3,Professional Workbench,wbs-63022,https://www.tanko.com.tw/en/products-detail/wbs-63022/,"{""Top"": ""Rubber top(N)"", ""Panel set"": ""Perforated board+Shelf""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H20_TOVDgI8CFI.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-63022N3.png
WBS-63022N4A,WBS-63022N4A,Professional Workbench,wbs-63022,https://www.tanko.com.tw/en/products-detail/wbs-63022/,"{""Top"": ""Rubber top(N)"", ""Panel set"": ""Perforated board+Socket""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H20_QaFwtPTUw3.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-63022N4A.png
WBS-63022N5A,WBS-63022N5A,Professional Workbench,wbs-63022,https://www.tanko.com.tw/en/products-detail/wbs-63022/,"{""Top"": ""Rubber top(N)"", ""Panel set"": ""Perforated board+Shelf+Socket""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H20_6f4oh7gCJk.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-63022N5A.png
WBS-63022N6A,WBS-63022N6A,Professional Workbench,wbs-63022,https://www.tanko.com.tw/en/products-detail/wbs-63022/,"{""Top"": ""Rubber top(N)"", ""Panel set"": ""Perforated board+Shelf+Socket+Light""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H20_4ogFLgTjrK.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-63022N6A.png
WBS-63022N7A,WBS-63022N7A,Professional Workbench,wbs-63022,https://www.tanko.com.tw/en/products-detail/wbs-63022/,"{""Top"": ""Rubber top(N)"", ""Panel set"": ""Parts cabinet+Socket+Light""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H20_aoPGvCf0cF.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-63022N7A.png
WBS-63022F,WBS-63022F,Professional Workbench,wbs-63022,https://www.tanko.com.tw/en/products-detail/wbs-63022/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""None""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H20_xgf3HfQblJ.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-63022F.png
WBS-63022F2,WBS-63022F2,Professional Workbench,wbs-63022,https://www.tanko.com.tw/en/products-detail/wbs-63022/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Perforated board""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H20_7tYhZtGa9Z.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-63022F2.png
WBS-63022F3,WBS-63022F3,Professional Workbench,wbs-63022,https://www.tanko.com.tw/en/products-detail/wbs-63022/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Perforated board+Shelf""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H20_EXL4CgIB3h.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-63022F3.png
WBS-63022F4A,WBS-63022F4A,Professional Workbench,wbs-63022,https://www.tanko.com.tw/en/products-detail/wbs-63022/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Perforated board+Socket""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H20_SuOKJwMTRa.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-63022F4A.png
WBS-63022F5A,WBS-63022F5A,Professional Workbench,wbs-63022,https://www.tanko.com.tw/en/products-detail/wbs-63022/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Perforated board+Shelf+Socket""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H20_iBo9Asla3G.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-63022F5A.png
WBS-63022F6A,WBS-63022F6A,Professional Workbench,wbs-63022,https://www.tanko.com.tw/en/products-detail/wbs-63022/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Perforated board+Shelf+Socket+Light""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H20_GNhMouHmTU.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-63022F6A.png
WBS-63022F7A,WBS-63022F7A,Professional Workbench,wbs-63022,https://www.tanko.com.tw/en/products-detail/wbs-63022/,"{""Top"": ""Laminate top(F)"", ""Panel set"": ""Parts cabinet+Socket+Light""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H20_NBk39Ukv98.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-63022F7A.png
WBS-63022W,WBS-63022W,Professional Workbench,wbs-63022,https://www.tanko.com.tw/en/products-detail/wbs-63022/,"{""Top"": ""Wood top(W)"", ""Panel set"": ""None""}",W1800xD750xH800mm,Steel,,1,https://www.tanko.com.tw/upload/catalog_package_b/ALL_catalog_package_26H20_wLbK4AG5kR.png,C:\Users\User\OneDrive\tanko seo\assets\product\WBS-63022W.png
